Customer ID,Customer Name,AR Account,Chain,Phone,Territory,Account Status,Customer Type,Last Month Sales,Product Group,Distribution Area
17920,OKIES CORNER,BOB SINGH'S STORES (L),BOB SINGH'S STORES (OK),(580) 223-5522,Ardmore,Active,C-STORE / GAS,"$9,381.06 ",Beer/NA,(OK) Carter
4840,7-ELEVEN GROCERY #42499 (BARNETT),711 (Denton),711 (TX),(940) 631-5632,Wichita Falls,Active,C-STORE / GAS,"$9,373.54 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1203,LOVE'S #118,LOVES (LAW),LOVES (OK),,Ardmore,Active,C-STORE / GAS,"$9,364.73 ",Beer/Wine,(OK) Garvin
56184,MILLENIUM FOOD STORE,MILLENIUM FOOD STORE,* Independent Fisher59 - TEXAS,(940) 384-6560,Denton,Active,C-STORE / GAS,"$9,358.02 ",Beer/Wine,(TX) Denton
49306,EXPRESS MART (BOWIE),EXPRESS MART (BOWIE),* Independent Fisher59 - TEXAS,(940) 872-6085,Denton,Active,C-STORE / GAS,"$9,356.30 ",Beer/Wine,(TX) Montague
61572,MCKINNEY FOOD STORE,MCKINNEY FOOD STORE,* Independent Fisher59 - TEXAS,(940) 566-1641,Denton,Active,C-STORE / GAS,"$9,349.19 ",Beer/Wine,(TX) Denton
1081,SAMS #1,SAMS #1,* Independent Fisher59 - TEXAS,(972) 221-9809,Denton,Active,C-STORE / GAS,"$9,340.09 ",Beer/Wine,(TX) Denton
59147,STONEBRIAR COUNTRY CLUB,CLUB CORP (D),CLUB CORP (TX),(972) 625-5050,Denton,Active,GOLF / COUNTRY CLUB,"$9,332.72 ",Beer/Wine,(TX) Denton
4030,HOP & SACK #16,HOP & SACK #16,DONNY HOP & SACK (OK),(580) 357-3016,Lawton,Active,C-STORE / GAS,"$9,332.01 ",Beer/NA,(OK) Comanche
12885,LOVE'S TRAVEL STOP #266,LOVES (LAW),LOVES (OK),(580) 226-0973,Ardmore,Active,C-STORE / GAS,"$9,328.62 ",Beer/Wine,(OK) Carter
62638,US 380 TRAVEL CENTER,DFW OIL & ENERGY (D),DFW OIL & ENERGY (TX),(940) 365-9347,Denton,Active,C-STORE / GAS,"$9,313.81 ",Beer/Wine,(TX) Denton
2985,ALLSUPS #102463 (AUBREY),YESWAY (D),YESWAY (TX),,Denton,Active,C-STORE / GAS,"$9,309.61 ",Beer/Wine,(TX) Denton
50299,RT'S NEIGHBORHOOD BAR,RT'S NEIGHBORHOOD BAR,* Independent Fisher59 - TEXAS,(940) 381-2270,Denton,Active,BAR / TAVERN,"$9,297.55 ",Beer/Wine,(TX) Denton
2833,OUTLAW LIQUOR & TUNNEL,OUTLAW LIQUOR & TUNNEL,* Independent Fisher59 - OKLAHOMA,,Lawton,Active,LIQUOR / PACKAGE STORE,"$9,294.57 ",All (Beer/Wine/Spirits),(OK) Stephens
2374,LOVE'S TRAVEL STOP #821,LOVES (LAW),LOVES (OK),,Ardmore,Active,C-STORE / GAS,"$9,278.73 ",Beer/Wine,(OK) Bryan
2011,GARRISON FOOD MART #2,GARRISON FOOD MART #2,* Independent Fisher59 - TEXAS,(940) 764-9462,Wichita Falls,Active,C-STORE / GAS,"$9,243.97 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
399,ALLSUPS #102134 (BOWIE),YESWAY (D),YESWAY (TX),(940) 872-4962,Denton,Active,C-STORE / GAS,"$9,241.19 ",Beer/Wine,(TX) Montague
5115,PARKVIEW 66,GLENN OIL CO. (L),GLENN OIL CO. (OK),(580) 355-9550,Lawton,Active,C-STORE / GAS,"$9,226.08 ",Beer/NA,(OK) Comanche
46821,LEWISVILLE BEVERAGES,LEWISVILLE BEVERAGES,* Independent Fisher59 - TEXAS,(972) 436-6036,Denton,Active,C-STORE / GAS,"$9,207.91 ",Beer/Wine,(TX) Denton
5870,STRIPES #21863 (MAIN ST ALTUS),7-ELEVEN (OK) (EDI),711 (OK),(580) 482-0290,Lawton,Active,C-STORE / GAS,"$9,185.66 ",Beer/Wine,(OK) Jackson
1947,TRAVEL CENTERS OF AMERICA (DENTON),TRAVEL CENTERS OF AMERICA (DENTON),* Independent Fisher59 - TEXAS,(940) 383-1458,Denton,Active,C-STORE / GAS,"$9,180.49 ",Beer/Wine,(TX) Denton
1277,OASIS GAS N GO,OASIS GAS N GO,* Independent Fisher59 - OKLAHOMA,(405) 319-1067,Lawton,Active,C-STORE / GAS,"$9,178.88 ",Beer/NA,(OK) Grady
45634,ARROW,ARROW,* Independent Fisher59 - TEXAS,(940) 613-2710,Denton,Active,C-STORE / GAS,"$9,176.23 ",Beer/Wine,(TX) Montague
13050,PEACH TREE JUNCTION,PEACH TREE JUNCTION,* Independent Fisher59 - OKLAHOMA,(580) 759-3369,Ardmore,Active,C-STORE / GAS,"$9,170.12 ",Beer/Wine,(OK) Garvin
2365,CASEY'S GENERAL STORE #4519,CASEY'S (L),CASEY'S GENERAL STORES (OK),(580) 477-0034,Lawton,Active,C-STORE / GAS,"$9,165.80 ",Beer/Wine,(OK) Jackson
2500,EDGEWOODS NAPOLIS,EDGEWOODS LLC,* Independent Fisher59 - OKLAHOMA,(405) 201-9447,Lawton,Active,C-STORE / GAS,"$9,157.25 ",Beer/NA,(OK) Stephens
716,TARGET STORE T-2739,TARGET (LAW),TARGET (OK),,Lawton,Active,SUPERCENTER,"$9,149.95 ",Beer/Wine,(OK) Comanche
12530,PILOT TRAVEL CENTER #70100,PILOT TRAVEL CENTER #70100,FLYING J/PILOT TRAVEL CENTER (OK),(580) 226-3833,Ardmore,Active,C-STORE / GAS,"$9,136.60 ",Beer/NA,(OK) Carter
11920,EZ SHOP #1,IBC Group-COD (L),* Independent Fisher59 - OKLAHOMA,1 (580) 223-1167,Ardmore,Active,C-STORE / GAS,"$9,130.92 ",Beer/NA,(OK) Carter
2878,MAC'S #6,MAC'S STORE #6,* Independent Fisher59 - OKLAHOMA,,Lawton,Active,C-STORE / GAS,"$9,121.08 ",Beer/NA,(OK) Jefferson
40799,CHOCTAW TRAVEL PLAZA #631 - DURANT EAST,CHOCTAW NATION (L),CHOCTAW TRAVEL PLAZA (OK),(580) 920-2186,Ardmore,Active,C-STORE / GAS,"$9,114.14 ",Beer/Wine,(OK) Bryan
57356,STILL ON THE CORNER,STILL ON THE CORNER,* Independent Fisher59 - TEXAS,(940) 665-9000,Denton,Active,LIQUOR / PACKAGE STORE,"$9,065.87 ",All (Beer/Wine/Spirits),(TX) Cooke
4365,APACHE CASINO (BAR),FT SILL APACHE CASINO (L),FT SILL APACHE CASINO (OK),(954) 610-2996,Lawton,Active,CASINO / GAMING,"$9,053.91 ",All (Beer/Wine/Spirits),(OK) Comanche
34,PARKWAY GRILL,PARKWAY GRILL,* Independent Fisher59 - TEXAS,(940) 691-7640,Wichita Falls,Active,RESTAURANT,"$9,049.45 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
735,MUSHI'S 2,MUSHI'S 2,* Independent Fisher59 - TEXAS,(940) 612-2685,Denton,Active,C-STORE / GAS,"$9,045.49 ",Beer/Wine,(TX) Cooke
13460,SNAK SHAK EAST,SNAK SHAK EAST,* Independent Fisher59 - OKLAHOMA,(580) 622-3395,Ardmore,Active,C-STORE / GAS,"$9,040.65 ",Beer/Wine,(OK) Murray
11011,QUICK MART #8,QUICK MART #8,* Independent Fisher59 - OKLAHOMA,(918) 402-6310,Ardmore,Active,C-STORE / GAS,"$9,034.41 ",Beer/Wine,(OK) Carter
56325,LOWE'S #160 - DECATUR,Lowe's (D),LOWE'S MARKET (TX-D),(940) 627-6438,Denton,Active,SUPERMARKET,"$9,007.80 ",Beer/Wine,(TX) Wise
5810,STRIPES #20828 (11TH & LEE BLVD,7-ELEVEN (OK) (EDI),711 (OK),(580) 357-8108,Lawton,Active,C-STORE / GAS,"$8,979.33 ",Beer/Wine,(OK) Comanche
5131,UNITED (VERNON) #1313,UNITED SUPERMARKET (D),UNITED SUPERMARKET (TX),(940) 552-6551,Wichita Falls,Active,SUPERMARKET,"$8,975.88 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
4190,LOVE'S COUNTRY STORE #10,LOVES (LAW),LOVES (OK),(580) 688-2464,Lawton,Active,C-STORE / GAS,"$8,958.45 ",Beer/Wine,(OK) Harmon
3060,CASH SAVER #511,HOMELAND/UNITED (L),HOMELAND/UNITED (OK),(580) 355-5150,Lawton,Active,SUPERMARKET,"$8,941.01 ",Beer/Wine,(OK) Comanche
4400,HOP SACK #10 - FLETCHER,HOP & SACK #10,DONNY HOP & SACK (OK),(580) 549-6060,Lawton,Active,C-STORE / GAS,"$8,922.76 ",Beer/NA,(OK) Comanche
933,PICK N GO,PICK N GO,* Independent Fisher59 - TEXAS,(505) 504-8091,Wichita Falls,Active,C-STORE / GAS,"$8,920.04 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
11783,BHUTANDEVI CORP.,BHUTANDEVI CORP.,* Independent Fisher59 - TEXAS,,Wichita Falls,Active,C-STORE / GAS,"$8,877.63 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1710,CHICK'S LIQUOR,CHICK'S LIQUOR,* Independent Fisher59 - OKLAHOMA,(405) 320-5980,Lawton,Active,LIQUOR / PACKAGE STORE,"$8,862.78 ",All (Beer/Wine/Spirits),(OK) Grady
630,MADILL EXPRESS,LADDI'S STORES (L),LADDI'S STORES (OK),(580) 795-3444,Ardmore,Active,C-STORE / GAS,"$8,853.50 ",Beer/NA,(OK) Marshall West (377 & west)
3155,CASEY'S #4385 (DAVIS),CASEY'S (L),CASEY'S GENERAL STORES (OK),,Ardmore,Active,C-STORE / GAS,"$8,846.91 ",Beer/Wine,(OK) Murray
61325,LUCKY LOUS,LUCKY LOUS,* Independent Fisher59 - TEXAS,(940) 484-5550,Denton,Active,BAR / TAVERN,"$8,817.65 ",Beer/Wine,(TX) Denton
47001,QUICKWAY FOOD STORE #16,QUICKWAY FOOD STORE #16,* Independent Fisher59 - TEXAS,(817) 713-1942,Denton,Active,C-STORE / GAS,"$8,808.39 ",Beer/Wine,(TX) Cooke
56143,GET N GO_2,HANDY FOODS (GAINESVILLE),* Independent Fisher59 - TEXAS,(940) 665-0581,Denton,Active,C-STORE / GAS,"$8,794.89 ",Beer/Wine,(TX) Cooke
1902,TAVERN AT LAKESIDE,TAVERN AT LAKESIDE,* Independent Fisher59 - TEXAS,,Denton,Active,RESTAURANT,"$8,780.80 ",Beer/Wine,(TX) Denton
1215,MAC'S #10,MAC'S #10,* Independent Fisher59 - OKLAHOMA,(813) 453-5295,Lawton,Active,C-STORE / GAS,"$8,760.58 ",Beer/Wine,(OK) Comanche
3058,LAST CALL LIQUOR STORE,LAST CALL LIQUOR STORE,* Independent Fisher59 - OKLAHOMA,,Ardmore,Active,LIQUOR / PACKAGE STORE,"$8,758.60 ",All (Beer/Wine/Spirits),(OK) Love
13175,AUSTIN'S FOOD & GAS,AUSTIN FOOD & GAS INC. (L),AUSTIN FOOD & GAS INC. (OK),(405) 665-2200,Ardmore,Active,C-STORE / GAS,"$8,753.68 ",Beer/NA,(OK) Garvin
12850,LOVE'S COUNTRY STORE #54,LOVES (LAW),LOVES (OK),(580) 223-6362,Ardmore,Active,C-STORE / GAS,"$8,739.94 ",Beer/Wine,(OK) Carter
568,7-ELEVEN GROCERY #35758 (CROSS TIMBERS),711 (Denton),711 (TX),,Denton,Active,C-STORE / GAS,"$8,730.48 ",Beer/Wine,(TX) Denton
742,FLAMINGO FOOD MART,FLAMINGO FOOD MART,* Independent Fisher59 - TEXAS,(940) 372-0090,Denton,Active,C-STORE / GAS,"$8,704.54 ",Beer/Wine,(TX) Cooke
3034,ALLSUPS #102075 (CROWELL),YESWAY (D),YESWAY (TX),(580) 614-1923,Wichita Falls,Active,C-STORE / GAS,"$8,701.17 ",Beer/Wine,(TX) Foard
62729,7-ELEVEN GROCERY #21495 (W.OAK),711 (Denton),711 (TX),(940) 383-3049,Denton,Active,C-STORE / GAS,"$8,660.78 ",Beer/Wine,(TX) Denton
13370,HOMELAND STORE #169,HOMELAND/UNITED (L),HOMELAND/UNITED (OK),(580) 223-1055,Ardmore,Active,SUPERMARKET,"$8,616.33 ",Beer/Wine,(OK) Carter
45683,GAS STATION,GAS STATION,* Independent Fisher59 - TEXAS,(940) 995-2045,Denton,Active,C-STORE / GAS,"$8,605.15 ",Beer/Wine,(TX) Montague
52944,STATE HWY EXPRESS FOOD MART,STATE HWY EXPRESS FOOD MART,* Independent Fisher59 - TEXAS,(682) 560-9686,Denton,Active,C-STORE / GAS,"$8,604.63 ",Beer/Wine,(TX) Denton
12590,MADILL MART,MADILL MART,* Independent Fisher59 - OKLAHOMA,(580) 795-5859,Ardmore,Active,C-STORE / GAS,"$8,593.73 ",Beer/NA,(OK) Marshall West (377 & west)
49323,BLACK TIE LIQUORS DENTON,BLACK TIE LIQUORS,BLACK TIE LIQUORS (TX),(940) 808-1550,Denton,Active,LIQUOR / PACKAGE STORE,"$8,582.63 ",All (Beer/Wine/Spirits),(TX) Denton
1177,E-Z MART #4463(HWY 259 BROKEN BOW),GPM SOUTHEAST (L),GPM SOUTHEAST (E-Z MART) (OK),(580) 494-6646,EAST,Active,C-STORE / GAS,"$8,563.50 ",Beer/Wine,(OK) McCurtain
51821,7-ELEVEN GROCERY #36315,711 (Denton),711 (TX),(972) 724-3320,Denton,Active,C-STORE / GAS,"$8,539.69 ",Beer/Wine,(TX) Denton
62372,GOLDEN STOP,GOLDEN STOP,* Independent Fisher59 - TEXAS,(940) 387-0015,Denton,Active,C-STORE / GAS,"$8,524.58 ",Beer/Wine,(TX) Denton
1590,HOP & SACK #12,DONNY HOP & SACK (L),DONNY HOP & SACK (OK),(580) 355-5222,Lawton,Active,C-STORE / GAS,"$8,484.82 ",Beer/NA,(OK) Comanche
4260,LOVE'S COUNTRY STORE #56,LOVES (LAW),LOVES (OK),(580) 658-2362,Lawton,Active,C-STORE / GAS,"$8,475.81 ",Beer/Wine,(OK) Stephens
5715,STRIPES #27580 (CACHE & SHERIDAN),7-ELEVEN (OK) (EDI),711 (OK),(580) 248-7659,Lawton,Active,C-STORE / GAS,"$8,472.57 ",Beer/Wine,(OK) Comanche
1095,YAHYA'S,YAHYA'S,* Independent Fisher59 - OKLAHOMA,(405) 238-0530,Ardmore,Active,C-STORE / GAS,"$8,435.52 ",Beer/NA,(OK) Garvin
12009,THACKERVILLE GAMING BORDER CASINO,WINSTAR/TRADITIONS ON PREMISE (L),WINSTAR/TRADITIONS ON PREMISE (OK),(940) 442-9038,Ardmore,Active,CASINO / GAMING,"$8,427.91 ",All (Beer/Wine/Spirits),(OK) Love
57689,LOWE'S #169 (G'VILLE),LOWE'S (WF),LOWE'S MARKET (TX-WF),(940) 665-4131,Denton,Active,SUPERMARKET,"$8,419.02 ",Beer/Wine,(TX) Cooke
12870,LOVE'S COUNTRY STORE #84,LOVES (LAW),LOVES (OK),(580) 795-2612,Ardmore,Active,C-STORE / GAS,"$8,416.53 ",Beer/Wine,(OK) Marshall West (377 & west)
11470,PROMART #9,PRO-MART #9,PRO-MART (OK),(580) 856-3910,Lawton,Active,C-STORE / GAS,"$8,393.07 ",Beer/NA,(OK) Carter
57185,VALLEY RIDGE BEVERAGE,VALLEY RIDGE BEVERAGE,* Independent Fisher59 - TEXAS,(972) 221-3679,Denton,Active,C-STORE / GAS,"$8,390.38 ",All (Beer/Wine/Spirits),(TX) Denton
49322,SNYDER QUICK MART,SNYDER MART,* Independent Fisher59 - OKLAHOMA,(405) 593-3470,Lawton,Active,C-STORE / GAS,"$8,341.92 ",Beer/NA,(OK) Kiowa
13595,SNAK SHAK-WYNNEWOOD,BARNWATER (L),BARNWATER (OK),(405) 665-5171,Ardmore,Active,C-STORE / GAS,"$8,301.09 ",Beer/Wine,(OK) Garvin
12810,LUCKY'S FOOD MART,LUCKY'S FOOD MART,* Independent Fisher59 - OKLAHOMA,(443) 761-2137,Ardmore,Active,C-STORE / GAS,"$8,294.86 ",Beer/Wine,(OK) Carter
1691,CHANDLIER LIQUOR,CHANDELIER LIQUOR,* Independent Fisher59 - OKLAHOMA,(580) 357-1897,Lawton,Active,LIQUOR / PACKAGE STORE,"$8,268.50 ",All (Beer/Wine/Spirits),(OK) Comanche
406,STAR TRAVEL CENTER 7,STAR TRAVEL CENTER 7,* Independent Fisher59 - TEXAS,(940) 872-8802,Denton,Active,C-STORE / GAS,"$8,236.07 ",Beer/Wine,(TX) Montague
56473,QUICK AL'S #4,QUICK AL'S #4,* Independent Fisher59 - TEXAS,,Denton,Active,C-STORE / GAS,"$8,224.66 ",Beer/Wine,(TX) Wise
3250,HOP SACK #4 - CHATTY,BOOKER HOP & SACK (L),BOOKER HOP & SACK (OK),(580) 597-2203,Lawton,Active,C-STORE / GAS,"$8,210.62 ",Beer/NA,(OK) Comanche
2015,RED RIVER STOP,RED RIVER STOP,* Independent Fisher59 - TEXAS,(940) 464-9050,Denton,Active,C-STORE / GAS,"$8,201.11 ",Beer/Wine,(TX) Cooke
5250,NAK'S STORE,MACS STORE NO. 4,* Independent Fisher59 - OKLAHOMA,(713) 983-7048,Lawton,Active,C-STORE / GAS,"$8,188.71 ",Beer/NA,(OK) Stephens
4008,USA LIQUOR BEER WINE,USA LIQUOR BEER WINE,* Independent Fisher59 - TEXAS,(940) 687-9997,Wichita Falls,Active,LIQUOR / PACKAGE STORE,"$8,175.81 ",All (Beer/Wine/Spirits),"(TX) Archer, Baylor, Wichita, Wilbarger"
49228,CASEY'S #4593 (RINGLING),CASEY'S (L),CASEY'S GENERAL STORES (OK),,Ardmore,Active,C-STORE / GAS,"$8,174.34 ",Beer/Wine,(OK) Jefferson
49321,6S LIQUORS - TROPHY CLUB,6S LIQUORS - TROPHY CLUB,* Independent Fisher59 - TEXAS,,Denton,Active,LIQUOR / PACKAGE STORE,"$8,157.58 ",All (Beer/Wine/Spirits),(TX) Denton
1393,WHISKEY JOE'S,WHISKEY JOE'S,* Independent Fisher59 - OKLAHOMA,(580) 612-3610,Ardmore,Active,LIQUOR / PACKAGE STORE,"$8,148.88 ",All (Beer/Wine/Spirits),(OK) McCurtain
2632,DOLLAR SAVER #25,DOLLAR SAVER #25,* Independent Fisher59 - TEXAS,,Wichita Falls,Active,C-STORE / GAS,"$8,104.80 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
503,CHIEFS SMOKIN ICEHOUSE 2,CHIEF'S SMOKIN' ICE HOUSE 2,* Independent Fisher59 - OKLAHOMA,(580) 483-1062,Lawton,Active,C-STORE / GAS,"$8,100.11 ",Beer/Wine,(OK) Comanche
1834,LUCKY MART,LUCKY MART,* Independent Fisher59 - TEXAS,(940) 781-4983,Wichita Falls,Active,C-STORE / GAS,"$8,089.91 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
6910,MACS #1,MACS #1,* Independent Fisher59 - OKLAHOMA,(813) 453-5295,Lawton,Active,C-STORE / GAS,"$8,058.78 ",Beer/Wine,(OK) Comanche
2417,THOMPSON'S MARKET PLACE LLC,THOMPSON'S MARKET PLACE LLC,* Independent Fisher59 - OKLAHOMA,(580) 788-2520,Ardmore,Active,SUPERMARKET,"$8,051.23 ",Beer/Wine,(OK) Garvin
62331,CRACKER BARREL FOOD STORE,CRACKER BARRELL,* Independent Fisher59 - TEXAS,(940) 383-3034,Denton,Active,C-STORE / GAS,"$8,048.19 ",Beer/Wine,(TX) Denton
1540,BUBBAS,BUBBAS,* Independent Fisher59 - OKLAHOMA,(580) 647-7159,Lawton,Active,C-STORE / GAS,"$8,047.57 ",Beer/Wine,(OK) Comanche
11310,SPEEDY G'S,SPEEDY G'S,* Independent Fisher59 - OKLAHOMA,(580) 444-3660,Lawton,Active,C-STORE / GAS,"$8,042.20 ",Beer/Wine,(OK) Stephens
40766,LOVE'S COUNTRY STORES #69,LOVES (LAW),LOVES (OK),(580) 924-9287,Ardmore,Active,C-STORE / GAS,"$8,041.47 ",Beer/Wine,(OK) Bryan
1100,KEMP DOLLAR SAVER #3 (VERNON),KEMP DOLLAR SAVER #2 (VERNON),* Independent Fisher59 - TEXAS,(817) 714-9242,Wichita Falls,Active,C-STORE / GAS,"$8,041.04 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
14180,LINDSAY GAS N GO,LINDSAY GAS GO,* Independent Fisher59 - OKLAHOMA,(405) 756-2859,Lawton,Active,C-STORE / GAS,"$7,982.62 ",Beer/NA,(OK) Garvin
55946,ALLSUPS #102169 (CHILLICOTHE),YESWAY (D),YESWAY (TX),(940) 852-5592,Wichita Falls,Active,C-STORE / GAS,"$7,973.25 ",Beer/Wine,(TX) Hardeman
2480,DOLLAR GENERAL #22930 (FORESTBURG),DOLLAR GENERAL (DEN),DOLLAR GENERAL (TX),,Denton,Active,GENERAL MERCHANDISER,"$7,929.80 ",Beer/Wine,(TX) Montague
1491,YOGI'S #1,YOGI'S #1,* Independent Fisher59 - TEXAS,(940) 627-8792,Denton,Active,C-STORE / GAS,"$7,927.34 ",Beer/Wine,(TX) Wise
47530,TWIN PEAKS - LEWISVILLE,TWIN PEAKS (D),TWIN PEAKS (TX),(214) 488-7222,Denton,Active,RESTAURANT,"$7,921.69 ",Beer/Wine,(TX) Denton
5985,SHOP N BAG,SHOP-N-BAG,* Independent Fisher59 - OKLAHOMA,(469) 662-0709,Lawton,Active,C-STORE / GAS,"$7,898.61 ",Beer/NA,(OK) Stephens
41048,WAL-MART STORE #38 (IDABEL),WAL-MART (LAW),WAL-MART (OK),(580) 286-6696,EAST,Active,SUPERCENTER,"$7,891.13 ",Beer/Wine,(OK) McCurtain
21006,ALLSUPS #102378 (ELECTRA),YESWAY (D),YESWAY (TX),(940) 495-3305,Wichita Falls,Active,C-STORE / GAS,"$7,855.55 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1040,CHISHOLM CORNER OK #6,CHISHOLM CORNER (L),CHISHOLM CORNER/JACK'S_DMG CORP (OK),(405) 785-2900,Lawton,Active,C-STORE / GAS,"$7,855.54 ",Beer/Wine,(OK) Grady
46490,EIGHTY-TWO LIQUOR,EIGHTY-TWO LIQUOR,* Independent Fisher59 - TEXAS,(940) 759-2252,Denton,Active,LIQUOR / PACKAGE STORE,"$7,840.18 ",All (Beer/Wine/Spirits),(TX) Cooke
1043,BACK PORCH & DRAFTHOUSE (CACHE),BACK PORCH & DRAFTHOUSE (CACHE),* Independent Fisher59 - OKLAHOMA,(580) 951-9054,Lawton,Active,RESTAURANT,"$7,838.31 ",All (Beer/Wine/Spirits),(OK) Comanche
53447,MILLENIUM SHELL #1,MILLENIUM SHELL #1,* Independent Fisher59 - TEXAS,(940) 383-2283,Denton,Active,C-STORE / GAS,"$7,810.01 ",Beer/Wine,(TX) Denton
3326,QUIKTRIP #7018 (ATOKA),QUIKTRIP (OK),QUIKTRIP (OK),,EAST,Active,C-STORE / GAS,"$7,782.79 ",Beer/Wine,(OK) Atoka
741,CHICKASAW NATION TOBACCO SHOP #460,CHICKASAW NATION DIV OF COMMERCE (L),CHICKASAW NATION DIV OF COMMERCE (OK),1 (580) 622-8908,Ardmore,Active,C-STORE / GAS,"$7,765.72 ",Beer/Wine,(OK) Murray
1401,THE LOCAL SHOPPE #712,THE LOCAL SHOPPE #712,* Independent Fisher59 - TEXAS,9722209296X514,Denton,Active,C-STORE / GAS,"$7,752.54 ",Beer/Wine,(TX) Denton
47902,VALERO FOOD MART,VALERO FOOD MART,* Independent Fisher59 - TEXAS,(214) 488-3277,Denton,Active,C-STORE / GAS,"$7,730.19 ",Beer/Wine,(TX) Denton
49201,GRAND LIQUOR,GRAND LIQUOR,GRAND LIQUOR (TX),(940) 891-0807,Denton,Active,LIQUOR / PACKAGE STORE,"$7,729.50 ",All (Beer/Wine/Spirits),(TX) Denton
4303,NAK'S QUICK MART,NAK'S QUICK MART,* Independent Fisher59 - OKLAHOMA,(813) 453-5295,Lawton,Active,C-STORE / GAS,"$7,703.32 ",Beer/Wine,(OK) Cotton
6742,LUCKY DISCOUNT LIQUOR,LUCKY DISCOUNT LIQUOR,* Independent Fisher59 - TEXAS,(940) 322-3359,Wichita Falls,Active,LIQUOR / PACKAGE STORE,"$7,689.22 ",All (Beer/Wine/Spirits),"(TX) Archer, Baylor, Wichita, Wilbarger"
47365,EZ STOP 20,EZ STOP 20,* Independent Fisher59 - TEXAS,(972) 315-3886,Denton,Active,C-STORE / GAS,"$7,681.81 ",Beer/Wine,(TX) Denton
2268,THE PORCH PATIO BAR,THE PORCH PATIO BAR,* Independent Fisher59 - TEXAS,,Denton,Active,RESTAURANT,"$7,652.54 ",Beer/Wine,(TX) Denton
3055,HILLTOP HANGOUT,HILLTOP HANGOUT,* Independent Fisher59 - TEXAS,(817) 917-5777,Denton,Active,BAR / TAVERN,"$7,641.99 ",Beer/Wine,(TX) Denton
55785,KENS LIQUOR BEER WINE,KENS LIQUOR BEER WINE,* Independent Fisher59 - TEXAS,(940) 663-4008,Wichita Falls,Active,LIQUOR / PACKAGE STORE,"$7,640.45 ",All (Beer/Wine/Spirits),(TX) Hardeman
14200,HOP N SHOP #27 (WAYNE),HOP N SHOP #27 (WAYNE),* Independent Fisher59 - OKLAHOMA,(510) 331-3445,Ardmore,Active,C-STORE / GAS,"$7,620.21 ",Beer/Wine,(OK) McClain
12664,LAKE COUNTRY STORE,LAKECOUNTRYSTORE,* Independent Fisher59 - OKLAHOMA,(580) 226-0030,Ardmore,Active,C-STORE / GAS,"$7,615.57 ",Beer/NA,(OK) Carter
6225,STEP & FETCHUM GROCERY,STEP & FETCHUM GROCERY,* Independent Fisher59 - OKLAHOMA,,Lawton,Active,C-STORE / GAS,"$7,601.62 ",Beer/Wine,(OK) Caddo
483,FRISCO LAKES GOLF CLUB,FRISCO LAKES GOLF CLUB,* Independent Fisher59 - TEXAS,(903) 312-8081,Denton,Active,GOLF / COUNTRY CLUB,"$7,589.45 ",Beer/Wine,(TX) Denton
5800,NAPOLIS 12,NAPOLIS 12,* Independent Fisher59 - OKLAHOMA,(405) 640-0706,Lawton,Active,C-STORE / GAS,"$7,584.92 ",Beer/NA,(OK) Stephens
50948,TEXAS PICKUP,TEXAS PICKUP,* Independent Fisher59 - TEXAS,(940) 665-6435,Denton,Active,C-STORE / GAS,"$7,566.20 ",Beer/Wine,(TX) Cooke
2252,AM FOOD MART,AM FUELS,SUNBELT (OK),(856) 524-6048,Lawton,Active,C-STORE / GAS,"$7,565.10 ",Beer/NA,(OK) Caddo
1651,BRIDLEWOOD GOLF CLUB,BRIDLEWOOD GOLF CLUB,* Independent Fisher59 - TEXAS,(972) 355-4800,Denton,Active,GOLF / COUNTRY CLUB,"$7,543.28 ",Beer/Wine,(TX) Denton
2273,FAMILY MART MLK,FAMILY MART MLK,* Independent Fisher59 - TEXAS,,Wichita Falls,Active,C-STORE / GAS,"$7,536.68 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
3420,JAY'S MINI STOP,JAYS MINI STOP,* Independent Fisher59 - OKLAHOMA,(405) 224-3539,Lawton,Active,C-STORE / GAS,"$7,517.07 ",Beer/NA,(OK) Grady
2745,LIQUORISH LIQUOR,LIQUORISH LIQUOR,* Independent Fisher59 - OKLAHOMA,,Ardmore,Active,LIQUOR / PACKAGE STORE,"$7,507.98 ",All (Beer/Wine/Spirits),(OK) Bryan
13235,RAPID ROBERTS,RAPID ROBERTS INC.,* Independent Fisher59 - OKLAHOMA,(405) 238-3836,Ardmore,Active,C-STORE / GAS,"$7,496.01 ",Beer/NA,(OK) Garvin
